edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
National University Hospital--National University of Singapore#sti,National University Hospital--National University of Singapore,sti,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University Hospital,National University of Singapore,0,1
National University Hospital--Singapore General Hospital#sti,National University Hospital--Singapore General Hospital,sti,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,Singapore General Hospital,0,1
National University Hospital--Singapore General Hospital#sti,National University Hospital--Singapore General Hospital,sti,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National University Hospital,Singapore General Hospital,0,1
National University Hospital--Tan Tock Seng Hospital#sti,National University Hospital--Tan Tock Seng Hospital,sti,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,Tan Tock Seng Hospital,0,1
National University Hospital--Tan Tock Seng Hospital#sti,National University Hospital--Tan Tock Seng Hospital,sti,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,2,National University Hospital,Tan Tock Seng Hospital,0,1
Duke-NUS Medical School--National University Hospital#rti,Duke-NUS Medical School--National University Hospital,rti,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,2,Duke-NUS Medical School,National University Hospital,0,1
Duke-NUS Medical School--National University Hospital#rti,Duke-NUS Medical School--National University Hospital,rti,2,National University Hospital,National University Hospital,0.51926,0.342069,2,Duke-NUS Medical School,National University Hospital,0,1
Nanyang Technological University--University of Cambridge#vector_borne,Nanyang Technological University--University of Cambridge,vector_borne,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,University of Cambridge,1,1
Nanyang Technological University--University of Cambridge#vector_borne,Nanyang Technological University--University of Cambridge,vector_borne,2,University of Cambridge,University of Cambridge,0.795279,0.581232,2,Nanyang Technological University,University of Cambridge,1,1
Nanyang Technological University--University of Hong Kong#vector_borne,Nanyang Technological University--University of Hong Kong,vector_borne,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,University of Hong Kong,1,1
Nanyang Technological University--University of Hong Kong#vector_borne,Nanyang Technological University--University of Hong Kong,vector_borne,2,University of Hong Kong,University of Hong Kong,0.711454,0.426862,2,Nanyang Technological University,University of Hong Kong,1,1
National University Health System--National University Hospital#amr_hai,National University Health System--National University Hospital,amr_hai,1,National University Health System,National University Health System,0.554169,0.437829,2,National University Health System,National University Hospital,0,1
National University Health System--National University Hospital#amr_hai,National University Health System--National University Hospital,amr_hai,2,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Health System,National University Hospital,0,1
Changi General Hospital--Singapore General Hospital#tb,Changi General Hospital--Singapore General Hospital,tb,1,Changi General Hospital,Changi General Hospital,0.384499,0.459909,2,Changi General Hospital,Singapore General Hospital,0,1
Changi General Hospital--Singapore General Hospital#tb,Changi General Hospital--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Changi General Hospital,Singapore General Hospital,0,1
Duke-NUS Medical School--Singapore General Hospital#tb,Duke-NUS Medical School--Singapore General Hospital,tb,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,2,Duke-NUS Medical School,Singapore General Hospital,0,1
Duke-NUS Medical School--Singapore General Hospital#tb,Duke-NUS Medical School--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Duke-NUS Medical School,Singapore General Hospital,0,1
Sengkang General Hospital--Singapore General Hospital#tb,Sengkang General Hospital--Singapore General Hospital,tb,1,Sengkang General Hospital,Sengkang General Hospital,0.288901,0.349634,2,Sengkang General Hospital,Singapore General Hospital,0,1
Sengkang General Hospital--Singapore General Hospital#tb,Sengkang General Hospital--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Sengkang General Hospital,Singapore General Hospital,0,1
KK Women's and Children's Hospital--Nanyang Technological University#amr_hai,KK Women's and Children's Hospital--Nanyang Technological University,amr_hai,1,KK Women's and Children's Hospital,KK Women's and Children's Hospital,0.460123,0.505295,2,KK Women's and Children's Hospital,Nanyang Technological University,0,1
KK Women's and Children's Hospital--Nanyang Technological University#amr_hai,KK Women's and Children's Hospital--Nanyang Technological University,amr_hai,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,KK Women's and Children's Hospital,Nanyang Technological University,0,1
KK Women's and Children's Hospital--National University of Singapore#amr_hai,KK Women's and Children's Hospital--National University of Singapore,amr_hai,1,KK Women's and Children's Hospital,KK Women's and Children's Hospital,0.460123,0.505295,2,KK Women's and Children's Hospital,National University of Singapore,0,1
KK Women's and Children's Hospital--National University of Singapore#amr_hai,KK Women's and Children's Hospital--National University of Singapore,amr_hai,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,KK Women's and Children's Hospital,National University of Singapore,0,1
Nanyang Technological University--National University Health System#amr_hai,Nanyang Technological University--National University Health System,amr_hai,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,National University Health System,0,1
Nanyang Technological University--National University Health System#amr_hai,Nanyang Technological University--National University Health System,amr_hai,2,National University Health System,National University Health System,0.554169,0.437829,2,Nanyang Technological University,National University Health System,0,1
A*STAR Infectious Diseases Labs--Nanyang Technological University#other_id,A*STAR Infectious Diseases Labs--Nanyang Technological University,other_id,1,A*STAR Infectious Diseases Labs,A*STAR Infectious Diseases Labs,0.805549,0.407654,2,A*STAR Infectious Diseases Labs,Nanyang Technological University,0,1
A*STAR Infectious Diseases Labs--Nanyang Technological University#other_id,A*STAR Infectious Diseases Labs--Nanyang Technological University,other_id,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,A*STAR Infectious Diseases Labs,Nanyang Technological University,0,1
A*STAR Infectious Diseases Labs--National University of Singapore#other_id,A*STAR Infectious Diseases Labs--National University of Singapore,other_id,1,A*STAR Infectious Diseases Labs,A*STAR Infectious Diseases Labs,0.805549,0.407654,2,A*STAR Infectious Diseases Labs,National University of Singapore,0,1
A*STAR Infectious Diseases Labs--National University of Singapore#other_id,A*STAR Infectious Diseases Labs--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,A*STAR Infectious Diseases Labs,National University of Singapore,0,1
"Agency for Science, Technology and Research--Bioinformatics Institute#rti","Agency for Science, Technology and Research--Bioinformatics Institute",rti,1,"Agency for Science, Technology and Research","Agency for Science, Technology and Research",0.770378,0.467146,2,"Agency for Science, Technology and Research",Bioinformatics Institute,1,1
"Agency for Science, Technology and Research--Bioinformatics Institute#rti","Agency for Science, Technology and Research--Bioinformatics Institute",rti,2,Bioinformatics Institute,Bioinformatics Institute,0.951638,0.602685,2,"Agency for Science, Technology and Research",Bioinformatics Institute,1,1
Bioinformatics Institute--National University of Singapore#rti,Bioinformatics Institute--National University of Singapore,rti,1,Bioinformatics Institute,Bioinformatics Institute,0.951638,0.602685,2,Bioinformatics Institute,National University of Singapore,1,1
Bioinformatics Institute--National University of Singapore#rti,Bioinformatics Institute--National University of Singapore,rti,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,Bioinformatics Institute,National University of Singapore,1,1
A*STAR Infectious Diseases Labs--Nanyang Technological University#vector_borne,A*STAR Infectious Diseases Labs--Nanyang Technological University,vector_borne,1,A*STAR Infectious Diseases Labs,A*STAR Infectious Diseases Labs,0.805549,0.407654,2,A*STAR Infectious Diseases Labs,Nanyang Technological University,0,1
A*STAR Infectious Diseases Labs--Nanyang Technological University#vector_borne,A*STAR Infectious Diseases Labs--Nanyang Technological University,vector_borne,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,A*STAR Infectious Diseases Labs,Nanyang Technological University,0,1
National Skin Centre--Singapore General Hospital#sti,National Skin Centre--Singapore General Hospital,sti,1,National Skin Centre,National Skin Centre,0.569459,0.179669,2,National Skin Centre,Singapore General Hospital,0,1
National Skin Centre--Singapore General Hospital#sti,National Skin Centre--Singapore General Hospital,sti,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National Skin Centre,Singapore General Hospital,0,1
National University of Singapore--Singapore Immunology Network#vector_borne,National University of Singapore--Singapore Immunology Network,vector_borne,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,Singapore Immunology Network,0,1
National University of Singapore--Singapore Immunology Network#vector_borne,National University of Singapore--Singapore Immunology Network,vector_borne,2,Singapore Immunology Network,Singapore Immunology Network,0.726572,0.281452,2,National University of Singapore,Singapore Immunology Network,0,1
National University Health System--National University of Singapore#tb,National University Health System--National University of Singapore,tb,1,National University Health System,National University Health System,0.554169,0.437829,2,National University Health System,National University of Singapore,0,1
National University Health System--National University of Singapore#tb,National University Health System--National University of Singapore,tb,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University Health System,National University of Singapore,0,1
National University Health System--Oxford University Clinical Research Unit#tb,National University Health System--Oxford University Clinical Research Unit,tb,1,National University Health System,National University Health System,0.554169,0.437829,2,National University Health System,Oxford University Clinical Research Unit,1,1
National University Health System--Oxford University Clinical Research Unit#tb,National University Health System--Oxford University Clinical Research Unit,tb,2,Oxford University Clinical Research Unit,Oxford University Clinical Research Unit,0.703504,0.365802,2,National University Health System,Oxford University Clinical Research Unit,1,1
National University Health System--University of Melbourne#tb,National University Health System--University of Melbourne,tb,1,National University Health System,National University Health System,0.554169,0.437829,2,National University Health System,University of Melbourne,1,1
National University Health System--University of Melbourne#tb,National University Health System--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,National University Health System,University of Melbourne,1,1
National University of Singapore--Oxford University Clinical Research Unit#tb,National University of Singapore--Oxford University Clinical Research Unit,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,Oxford University Clinical Research Unit,1,1
National University of Singapore--Oxford University Clinical Research Unit#tb,National University of Singapore--Oxford University Clinical Research Unit,tb,2,Oxford University Clinical Research Unit,Oxford University Clinical Research Unit,0.703504,0.365802,2,National University of Singapore,Oxford University Clinical Research Unit,1,1
National University of Singapore--University of Melbourne#tb,National University of Singapore--University of Melbourne,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,University of Melbourne,1,1
National University of Singapore--University of Melbourne#tb,National University of Singapore--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,National University of Singapore,University of Melbourne,1,1
Oxford University Clinical Research Unit--University of Melbourne#tb,Oxford University Clinical Research Unit--University of Melbourne,tb,1,Oxford University Clinical Research Unit,Oxford University Clinical Research Unit,0.703504,0.365802,2,Oxford University Clinical Research Unit,University of Melbourne,1,0
Oxford University Clinical Research Unit--University of Melbourne#tb,Oxford University Clinical Research Unit--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,Oxford University Clinical Research Unit,University of Melbourne,1,0
A*STAR Infectious Diseases Labs--Mahidol University#vector_borne,A*STAR Infectious Diseases Labs--Mahidol University,vector_borne,1,A*STAR Infectious Diseases Labs,A*STAR Infectious Diseases Labs,0.805549,0.407654,2,A*STAR Infectious Diseases Labs,Mahidol University,1,1
A*STAR Infectious Diseases Labs--Mahidol University#vector_borne,A*STAR Infectious Diseases Labs--Mahidol University,vector_borne,2,Mahidol University,Mahidol University,0.601502,0.392831,2,A*STAR Infectious Diseases Labs,Mahidol University,1,1
London School of Hygiene & Tropical Medicine--University of Hong Kong#sti,London School of Hygiene & Tropical Medicine--University of Hong Kong,sti,1,London School of Hygiene & Tropical Medicine,London School of Hygiene & Tropical Medicine,0.690267,0.57095,2,London School of Hygiene & Tropical Medicine,University of Hong Kong,1,0
London School of Hygiene & Tropical Medicine--University of Hong Kong#sti,London School of Hygiene & Tropical Medicine--University of Hong Kong,sti,2,University of Hong Kong,University of Hong Kong,0.711454,0.426862,2,London School of Hygiene & Tropical Medicine,University of Hong Kong,1,0
National Cancer Centre Singapore--Singapore General Hospital#tb,National Cancer Centre Singapore--Singapore General Hospital,tb,1,National Cancer Centre Singapore,National Cancer Centre Singapore,0.481842,0.196834,2,National Cancer Centre Singapore,Singapore General Hospital,0,1
National Cancer Centre Singapore--Singapore General Hospital#tb,National Cancer Centre Singapore--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National Cancer Centre Singapore,Singapore General Hospital,0,1
National Cancer Centre Singapore--Tan Tock Seng Hospital#tb,National Cancer Centre Singapore--Tan Tock Seng Hospital,tb,1,National Cancer Centre Singapore,National Cancer Centre Singapore,0.481842,0.196834,2,National Cancer Centre Singapore,Tan Tock Seng Hospital,0,1
National Cancer Centre Singapore--Tan Tock Seng Hospital#tb,National Cancer Centre Singapore--Tan Tock Seng Hospital,tb,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,2,National Cancer Centre Singapore,Tan Tock Seng Hospital,0,1
Duke-NUS Medical School--Nanyang Technological University#amr_hai,Duke-NUS Medical School--Nanyang Technological University,amr_hai,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,2,Duke-NUS Medical School,Nanyang Technological University,0,1
Duke-NUS Medical School--Nanyang Technological University#amr_hai,Duke-NUS Medical School--Nanyang Technological University,amr_hai,2,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Duke-NUS Medical School,Nanyang Technological University,0,1
Nanyang Technological University--Singapore General Hospital#amr_hai,Nanyang Technological University--Singapore General Hospital,amr_hai,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,Singapore General Hospital,0,1
Nanyang Technological University--Singapore General Hospital#amr_hai,Nanyang Technological University--Singapore General Hospital,amr_hai,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Nanyang Technological University,Singapore General Hospital,0,1
National University of Singapore--University of Oxford#sti,National University of Singapore--University of Oxford,sti,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,University of Oxford,1,1
National University of Singapore--University of Oxford#sti,National University of Singapore--University of Oxford,sti,2,University of Oxford,University of Oxford,0.658401,0.434596,2,National University of Singapore,University of Oxford,1,1
Nanyang Technological University--University of Melbourne#amr_hai,Nanyang Technological University--University of Melbourne,amr_hai,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,University of Melbourne,1,1
Nanyang Technological University--University of Melbourne#amr_hai,Nanyang Technological University--University of Melbourne,amr_hai,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,Nanyang Technological University,University of Melbourne,1,1
National Centre for Infectious Diseases--University of Melbourne#amr_hai,National Centre for Infectious Diseases--University of Melbourne,amr_hai,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,2,National Centre for Infectious Diseases,University of Melbourne,1,1
National Centre for Infectious Diseases--University of Melbourne#amr_hai,National Centre for Infectious Diseases--University of Melbourne,amr_hai,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,National Centre for Infectious Diseases,University of Melbourne,1,1
Tan Tock Seng Hospital--University of Melbourne#amr_hai,Tan Tock Seng Hospital--University of Melbourne,amr_hai,1,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,2,Tan Tock Seng Hospital,University of Melbourne,1,1
Tan Tock Seng Hospital--University of Melbourne#amr_hai,Tan Tock Seng Hospital--University of Melbourne,amr_hai,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,Tan Tock Seng Hospital,University of Melbourne,1,1
London School of Hygiene & Tropical Medicine--University of Melbourne#tb,London School of Hygiene & Tropical Medicine--University of Melbourne,tb,1,London School of Hygiene & Tropical Medicine,London School of Hygiene & Tropical Medicine,0.690267,0.57095,2,London School of Hygiene & Tropical Medicine,University of Melbourne,1,0
London School of Hygiene & Tropical Medicine--University of Melbourne#tb,London School of Hygiene & Tropical Medicine--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,2,London School of Hygiene & Tropical Medicine,University of Melbourne,1,0
National University of Singapore--University of Oxford#tb,National University of Singapore--University of Oxford,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,University of Oxford,1,1
National University of Singapore--University of Oxford#tb,National University of Singapore--University of Oxford,tb,2,University of Oxford,University of Oxford,0.658401,0.434596,2,National University of Singapore,University of Oxford,1,1
National University of Singapore--University of Malaya#vector_borne,National University of Singapore--University of Malaya,vector_borne,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,University of Malaya,1,1
National University of Singapore--University of Malaya#vector_borne,National University of Singapore--University of Malaya,vector_borne,2,University of Malaya,University of Malaya,0.573788,0.583368,2,National University of Singapore,University of Malaya,1,1
Experimental Drug Development Centre--National Centre for Infectious Diseases#vector_borne,Experimental Drug Development Centre--National Centre for Infectious Diseases,vector_borne,1,Experimental Drug Development Centre,Experimental Drug Development Centre,0.825502,0.790908,2,Experimental Drug Development Centre,National Centre for Infectious Diseases,0,1
Experimental Drug Development Centre--National Centre for Infectious Diseases#vector_borne,Experimental Drug Development Centre--National Centre for Infectious Diseases,vector_borne,2,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,2,Experimental Drug Development Centre,National Centre for Infectious Diseases,0,1
National University of Singapore--World Health Organization#tb,National University of Singapore--World Health Organization,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,World Health Organization,1,1
National University of Singapore--World Health Organization#tb,National University of Singapore--World Health Organization,tb,2,World Health Organization,World Health Organization,0.823585,0.550849,2,National University of Singapore,World Health Organization,1,1
Changi General Hospital--National University of Singapore#other_id,Changi General Hospital--National University of Singapore,other_id,1,Changi General Hospital,Changi General Hospital,0.384499,0.459909,2,Changi General Hospital,National University of Singapore,0,1
Changi General Hospital--National University of Singapore#other_id,Changi General Hospital--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,Changi General Hospital,National University of Singapore,0,1
Changi General Hospital--Singapore General Hospital#other_id,Changi General Hospital--Singapore General Hospital,other_id,1,Changi General Hospital,Changi General Hospital,0.384499,0.459909,2,Changi General Hospital,Singapore General Hospital,0,1
Changi General Hospital--Singapore General Hospital#other_id,Changi General Hospital--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Changi General Hospital,Singapore General Hospital,0,1
SingHealth--Singapore Immunology Network#vector_borne,SingHealth--Singapore Immunology Network,vector_borne,1,SingHealth,SingHealth,0.566166,0.304445,2,SingHealth,Singapore Immunology Network,0,1
SingHealth--Singapore Immunology Network#vector_borne,SingHealth--Singapore Immunology Network,vector_borne,2,Singapore Immunology Network,Singapore Immunology Network,0.726572,0.281452,2,SingHealth,Singapore Immunology Network,0,1
National Centre for Infectious Diseases--Singapore General Hospital#tb,National Centre for Infectious Diseases--Singapore General Hospital,tb,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,2,National Centre for Infectious Diseases,Singapore General Hospital,0,1
National Centre for Infectious Diseases--Singapore General Hospital#tb,National Centre for Infectious Diseases--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National Centre for Infectious Diseases,Singapore General Hospital,0,1
Duke-NUS Medical School--National University of Singapore#other_id,Duke-NUS Medical School--National University of Singapore,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,2,Duke-NUS Medical School,National University of Singapore,0,1
Duke-NUS Medical School--National University of Singapore#other_id,Duke-NUS Medical School--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,Duke-NUS Medical School,National University of Singapore,0,1
Duke-NUS Medical School--Singapore General Hospital#other_id,Duke-NUS Medical School--Singapore General Hospital,other_id,1,Duke-NUS Medical School,Duke-NUS Medical School,0.465633,0.441401,2,Duke-NUS Medical School,Singapore General Hospital,0,1
Duke-NUS Medical School--Singapore General Hospital#other_id,Duke-NUS Medical School--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Duke-NUS Medical School,Singapore General Hospital,0,1
London School of Hygiene & Tropical Medicine--National University of Singapore#amr_hai,London School of Hygiene & Tropical Medicine--National University of Singapore,amr_hai,1,London School of Hygiene & Tropical Medicine,London School of Hygiene & Tropical Medicine,0.690267,0.57095,2,London School of Hygiene & Tropical Medicine,National University of Singapore,1,1
London School of Hygiene & Tropical Medicine--National University of Singapore#amr_hai,London School of Hygiene & Tropical Medicine--National University of Singapore,amr_hai,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,London School of Hygiene & Tropical Medicine,National University of Singapore,1,1
Nanyang Technological University--National University Hospital#other_id,Nanyang Technological University--National University Hospital,other_id,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,National University Hospital,0,1
Nanyang Technological University--National University Hospital#other_id,Nanyang Technological University--National University Hospital,other_id,2,National University Hospital,National University Hospital,0.51926,0.342069,2,Nanyang Technological University,National University Hospital,0,1
Nanyang Technological University--Singapore General Hospital#other_id,Nanyang Technological University--Singapore General Hospital,other_id,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,Singapore General Hospital,0,1
Nanyang Technological University--Singapore General Hospital#other_id,Nanyang Technological University--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,Nanyang Technological University,Singapore General Hospital,0,1
National Centre for Infectious Diseases--National University of Singapore#other_id,National Centre for Infectious Diseases--National University of Singapore,other_id,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,2,National Centre for Infectious Diseases,National University of Singapore,0,1
National Centre for Infectious Diseases--National University of Singapore#other_id,National Centre for Infectious Diseases--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National Centre for Infectious Diseases,National University of Singapore,0,1
National University Hospital--National University of Singapore#other_id,National University Hospital--National University of Singapore,other_id,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,National University of Singapore,0,1
National University Hospital--National University of Singapore#other_id,National University Hospital--National University of Singapore,other_id,2,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University Hospital,National University of Singapore,0,1
National University Hospital--Singapore General Hospital#other_id,National University Hospital--Singapore General Hospital,other_id,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,Singapore General Hospital,0,1
National University Hospital--Singapore General Hospital#other_id,National University Hospital--Singapore General Hospital,other_id,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National University Hospital,Singapore General Hospital,0,1
Nanyang Technological University--University of Oxford#tb,Nanyang Technological University--University of Oxford,tb,1,Nanyang Technological University,Nanyang Technological University,0.664988,0.515565,2,Nanyang Technological University,University of Oxford,1,1
Nanyang Technological University--University of Oxford#tb,Nanyang Technological University--University of Oxford,tb,2,University of Oxford,University of Oxford,0.658401,0.434596,2,Nanyang Technological University,University of Oxford,1,1
National University Hospital--Singapore General Hospital#tb,National University Hospital--Singapore General Hospital,tb,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,Singapore General Hospital,0,1
National University Hospital--Singapore General Hospital#tb,National University Hospital--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National University Hospital,Singapore General Hospital,0,1
National University Hospital--Tan Tock Seng Hospital#tb,National University Hospital--Tan Tock Seng Hospital,tb,1,National University Hospital,National University Hospital,0.51926,0.342069,2,National University Hospital,Tan Tock Seng Hospital,0,1
National University Hospital--Tan Tock Seng Hospital#tb,National University Hospital--Tan Tock Seng Hospital,tb,2,Tan Tock Seng Hospital,Tan Tock Seng Hospital,0.54699,0.379399,2,National University Hospital,Tan Tock Seng Hospital,0,1
National University of Singapore--Singapore General Hospital#tb,National University of Singapore--Singapore General Hospital,tb,1,National University of Singapore,National University of Singapore,0.59751,0.507684,2,National University of Singapore,Singapore General Hospital,0,1
National University of Singapore--Singapore General Hospital#tb,National University of Singapore--Singapore General Hospital,tb,2,Singapore General Hospital,Singapore General Hospital,0.475209,0.374832,2,National University of Singapore,Singapore General Hospital,0,1
London School of Hygiene & Tropical Medicine--National University Hospital#tb,London School of Hygiene & Tropical Medicine--National University Hospital,tb,1,London School of Hygiene & Tropical Medicine,London School of Hygiene & Tropical Medicine,0.690267,0.57095,2,London School of Hygiene & Tropical Medicine,National University Hospital,1,1
London School of Hygiene & Tropical Medicine--National University Hospital#tb,London School of Hygiene & Tropical Medicine--National University Hospital,tb,2,National University Hospital,National University Hospital,0.51926,0.342069,2,London School of Hygiene & Tropical Medicine,National University Hospital,1,1
Mahidol University--World Health Organization#vector_borne,Mahidol University--World Health Organization,vector_borne,1,Mahidol University,Mahidol University,0.601502,0.392831,1,Mahidol University,World Health Organization,1,0
Mahidol University--World Health Organization#vector_borne,Mahidol University--World Health Organization,vector_borne,2,World Health Organization,World Health Organization,0.823585,0.550849,1,Mahidol University,World Health Organization,1,0
University of Oxford--World Health Organization#vector_borne,University of Oxford--World Health Organization,vector_borne,1,University of Oxford,University of Oxford,0.658401,0.434596,1,University of Oxford,World Health Organization,1,0
University of Oxford--World Health Organization#vector_borne,University of Oxford--World Health Organization,vector_borne,2,World Health Organization,World Health Organization,0.823585,0.550849,1,University of Oxford,World Health Organization,1,0
National Centre for Infectious Diseases--University of Melbourne#tb,National Centre for Infectious Diseases--University of Melbourne,tb,1,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,National Centre for Infectious Diseases,University of Melbourne,1,1
National Centre for Infectious Diseases--University of Melbourne#tb,National Centre for Infectious Diseases--University of Melbourne,tb,2,University of Melbourne,University of Melbourne,0.717864,0.499267,1,National Centre for Infectious Diseases,University of Melbourne,1,1
Communicable Diseases Agency--KK Women's and Children's Hospital#rti,Communicable Diseases Agency--KK Women's and Children's Hospital,rti,1,Communicable Diseases Agency,Communicable Diseases Agency,0.485721,0.581763,1,Communicable Diseases Agency,KK Women's and Children's Hospital,0,1
Communicable Diseases Agency--KK Women's and Children's Hospital#rti,Communicable Diseases Agency--KK Women's and Children's Hospital,rti,2,KK Women's and Children's Hospital,KK Women's and Children's Hospital,0.460123,0.505295,1,Communicable Diseases Agency,KK Women's and Children's Hospital,0,1
Communicable Diseases Agency--National University Health System#rti,Communicable Diseases Agency--National University Health System,rti,1,Communicable Diseases Agency,Communicable Diseases Agency,0.485721,0.581763,1,Communicable Diseases Agency,National University Health System,0,1
Communicable Diseases Agency--National University Health System#rti,Communicable Diseases Agency--National University Health System,rti,2,National University Health System,National University Health System,0.554169,0.437829,1,Communicable Diseases Agency,National University Health System,0,1
Communicable Diseases Agency--National University Hospital#rti,Communicable Diseases Agency--National University Hospital,rti,1,Communicable Diseases Agency,Communicable Diseases Agency,0.485721,0.581763,1,Communicable Diseases Agency,National University Hospital,0,1
Communicable Diseases Agency--National University Hospital#rti,Communicable Diseases Agency--National University Hospital,rti,2,National University Hospital,National University Hospital,0.51926,0.342069,1,Communicable Diseases Agency,National University Hospital,0,1
KK Women's and Children's Hospital--National Centre for Infectious Diseases#rti,KK Women's and Children's Hospital--National Centre for Infectious Diseases,rti,1,KK Women's and Children's Hospital,KK Women's and Children's Hospital,0.460123,0.505295,1,KK Women's and Children's Hospital,National Centre for Infectious Diseases,0,1
KK Women's and Children's Hospital--National Centre for Infectious Diseases#rti,KK Women's and Children's Hospital--National Centre for Infectious Diseases,rti,2,National Centre for Infectious Diseases,National Centre for Infectious Diseases,0.63178,0.485666,1,KK Women's and Children's Hospital,National Centre for Infectious Diseases,0,1
KK Women's and Children's Hospital--Tan Tock Seng Hospital#rti,KK Women's and Children's Hospital--Tan Tock Seng Hospital,rti,1,KK Women's and Children's Hospital,KK Women's and Children's Hospital,0.460123,0.505295,1,KK Women's and Children's Hospital,Tan Tock Seng Hospital,0,1
